Station,Date,Time,SampleDescription,FieldNotes,Weather,AirTemp,WindVelocity,WindDirection,NorthLat,WestLong,Chla,Pheophytin,TotAlkalinity,TotAmmonia,DissAmmonia,DissBromide,DissCalcium,TotChloride,DissChloride,DissNitrateNitrite,DOC,TOC,DON,TON,DissOrthophos,TotPhos,DissSilica,TDS,TSS,VSS,TKN,Depth,Secchi,Microcystis,LightExtinction,SpCndSurface,DOSurface,DOpercentSurface,WTSurface,TurbiditySurface,pHSurface,SpCndBottom,DOBottom,DOpercentBottom,WTBottom,TurbidityBottom,pHBottom
D41A,8/14/2012,10:35,,NA,mostly cloudy and cool w/medium winds,67,10,NA,NA,NA,1.92,0.78,NA,NA,0.04,NA,280,NA,13100,0.38,0.8,0.9,0.2,NA,0.09,0.17,9.6,24280,69,15,0.4,9.2,40,NA,NA,37117,7.3,NA,20.05,23.1,7.91,NA,NA,NA,NA,NA,NA
D41A,9/11/2012,9:05,,NA,"mostly sunny, clear, cool w/ med. wind (12-15 mph)",NA,NA,NA,NA,NA,2.89,0.55,NA,NA,0.01,NA,307,NA,13800,0.31,0.8,0.8,0.3,NA,0.09,0.14,10.5,25360,31,8,0.4,7.1,65,NA,NA,38551,7.55,NA,19,11.4,8.1,NA,NA,NA,NA,NA,NA
D41A,10/10/2012,8:30,,NA,Overcast and cool with light winds (2-5 mph),NA,NA,NA,NA,NA,3.17,1.07,NA,NA,ND,NA,271,NA,14100,0.35,0.9,1,0.1,NA,0.09,0.15,7.9,25300,49,15,0.3,5.1,72,NA,NA,39261,7.75,NA,18.3,14.6,7.97,NA,NA,NA,NA,NA,NA
D41A,11/9/2012,9:15,,NA,Mostly sunny and cool with light winds ,NA,3,NA,NA,NA,1.94,0.38,NA,NA,0.07,NA,278,NA,13600,0.27,0.7,0.7,0.3,NA,0.06,0.12,5.8,25040,49,8,0.5,8.3,80,NA,NA,38610,7.65,NA,15.4,8.7,7.91,NA,NA,NA,NA,NA,NA
D41A,12/12/2012,10:00,,NA,Partly cloudy and cool with light to medium winds,NA,8,NA,NA,NA,1.11,0.69,NA,NA,0.11,NA,200,NA,9511,0.41,1.3,1.3,0.2,NA,0.07,0.11,9.1,17100,39,11,0.5,10.2,52,NA,NA,28019,8,NA,13.5,16.1,7.87,NA,NA,NA,NA,NA,NA
D41A ,1/25/2013,10:00,,NA,"slightly foggy, cool, no wind",NA,NA,NA,NA,NA,0.35,0.15,NA,NA,0.12,NA,220,NA,9942,0.4,1.3,1.3,0.1,NA,0.06,0.06,10.2,18220,16,6,0.3,8.7,60,NA,NA,29197,8.5,NA,10.2,6.5,7.82,NA,NA,NA,NA,NA,NA
D41A ,2/25/2013,11:40,,NA,Mostly sunny and warm with light winds,NA,6.9,NA,NA,NA,3.13,0.71,NA,NA,0.11,NA,206,NA,10335,0.35,1.1,1.2,0.1,NA,0.05,0.11,10.1,18300,33,11,0.3,10.7,52,NA,NA,29041,9.3,NA,12.1,11.8,7.91,NA,NA,NA,NA,NA,NA
D41A ,3/26/2013,10:05,,NA,"mostly cloudy & cool, light breeze",NA,NA,NA,NA,NA,6.12,0.74,NA,NA,0.05,NA,248,NA,11334,0.35,1.1,1.1,0.2,NA,0.06,0.11,7.6,20680,32,6,0.4,6.8,62,NA,NA,32927,8.4,NA,14.4,11.5,7.97,NA,NA,NA,NA,NA,NA
D41A ,4/24/2013,10:40,,NA,"Mostly sunny, clear and cool with medium winds (11-12 mph).",NA,NA,NA,NA,NA,5.55,2.3,NA,NA,0.05,NA,283,NA,12110,0.37,1.1,1.3,0.2,NA,0.07,0.15,8.2,23060,111,23,0.4,5.1,28,NA,NA,35023,7.75,NA,17.2,32.3,7.8,NA,NA,NA,NA,NA,NA
D41A ,5/22/2013,10:35,,NA,mostly sunny and clear w/ light wind ,NA,5,NA,NA,NA,4.62,1.19,NA,NA,0.09,NA,262,NA,11899,0.44,1,1.2,0.1,NA,0.08,0.17,9.7,21400,119,29,0.5,5.1,20,NA,NA,33630,7.9,NA,17.8,44.8,7.96,NA,NA,NA,NA,NA,NA
D41A ,6/20/2013,10:30,,NA,NA,NA,NA,NA,NA,NA,4.97,1.05,NA,NA,0.02,NA,284,NA,12694,0.44,1,1.2,0.3,NA,0.09,0.16,10.6,23320,66,17,0.6,5.1,36,NA,NA,35965,7.6,NA,19.5,23.9,8,NA,NA,NA,NA,NA,NA
D41A ,7/19/2013,9:15,,NA,Foggy and cool with light winds (5-7 mph),NA,NA,NA,NA,NA,4.99,1.39,NA,NA,0.03,NA,279,NA,13518,0.44,0.9,1.2,0.3,NA,0.1,0.19,9.6,25000,92,28,0.6,6.6,28,NA,NA,37668,7.45,NA,19.4,33.5,7.93,NA,NA,NA,NA,NA,NA
D41A ,8/16/2013,8:30,,NA,Partly cloudy and cool with light winds.,NA,NA,NA,NA,NA,3.98,0.66,NA,NA,0.05,NA,285,NA,13341,0.42,0.8,1,0.3,NA,0.12,0.13,10,24520,53,13,0.5,9.8,44,NA,NA,37498,7.6,NA,20.9,19.6,7.85,NA,NA,NA,NA,NA,NA
D41A ,9/27/2013,8:25,,NA,"sunny, clear, cool, w/light wind (8-10 mph)",NA,NA,NA,NA,NA,2.04,0.46,NA,NA,0.07,NA,317,NA,14796,0.5,0.7,0.8,0.3,NA,0.11,0.14,10.8,27820,39,13,0.4,6.9,54,NA,NA,40484,7.65,NA,17.9,18.1,8.1,NA,NA,NA,NA,NA,NA
D41A ,10/15/2013,8:40,,NA,"Mostly sunny, clear, and warm with light breeze",NA,NA,NA,NA,NA,1.84,0.78,NA,NA,0.06,NA,302,NA,14089,0.39,0.7,0.7,0.1,NA,0.1,0.14,8.1,26680,47,9,0.3,7.6,60,NA,NA,40049,7.45,NA,17.3,11.7,7.83,NA,NA,NA,NA,NA,NA
D41A ,11/14/2013,9:45,,NA,mostly foggy and cool w/ light breeze ,NA,5,NA,NA,NA,1.77,0.86,NA,NA,0.1,NA,312,NA,14378,0.43,0.7,0.7,0.3,NA,0.1,0.15,7.7,26200,60,21,0.5,8.4,72,NA,NA,39274,8.1,NA,15,22.7,7.98,NA,NA,NA,NA,NA,NA
D41A ,12/13/2013,8:40,,NA,partly cloudy and cool with light wind,NA,2,NA,NA,NA,1.24,1.24,NA,NA,0.13,NA,287,NA,13446,0.48,1.3,1.4,0.3,NA,0.09,0.14,7.9,26240,67,12,0.5,8.3,54,NA,NA,38188,9,NA,9.8,28.5,8,NA,NA,NA,NA,NA,NA
D41A ,1/14/2014,10:15,,NA,partly cloudy and warm/ light wind,NA,8,NA,NA,NA,1.36,0.48,NA,NA,0.13,NA,299,NA,13665,0.36,0.6,0.6,0.3,NA,0.06,0.1,8,25160,37,10,0.4,8.2,72,NA,NA,38328,8.75,NA,10.7,11.3,7.74,NA,NA,NA,NA,NA,NA
D41A ,2/12/2014,9:40,,NA,"Foggy and overcast, cool with light wind (7-8 mph)",NA,NA,NA,NA,NA,1.85,1.2,NA,NA,0.13,NA,240,NA,11394,0.55,0.9,0.9,0.3,NA,0.07,0.15,8.6,21680,63,10,0.7,8,52,NA,NA,33098,8.8,NA,12.4,35.2,8,NA,NA,NA,NA,NA,NA
D41A ,3/12/2014,7:45,,NA,Mostly sunny cool and clear with strong winds,NA,25,NA,NA,NA,NA,NA,NA,NA,0.12,NA,238,NA,10778,0.57,1.1,1.2,0.4,NA,0.08,0.16,9.7,19860,90,21,0.8,6.6,28,NA,NA,31145,8.1,NA,14.9,42.3,8,NA,NA,NA,NA,NA,NA
D41A ,4/11/2014,7:55,,NA,Overcast and cool with light winds,NA,10,NA,NA,NA,4.27,1.93,NA,NA,0.05,NA,227,NA,10747,0.4,1.3,1.4,0.4,NA,0.07,0.15,10.2,19760,59,17,12,6.1,56,NA,NA,32285,8,NA,16.8,16.4,8.05,NA,NA,NA,NA,NA,NA
D41A ,5/13/2014,10:40,,NA,partly cloudy and warm with light winds,NA,7,NA,NA,NA,4.15,1.61,NA,NA,0.03,NA,290,NA,13100,0.36,1,1.2,0.4,NA,0.07,0.19,9.6,24840,75,17,0.7,6.4,40,NA,NA,37511,7.8,NA,19.3,34.9,8.1,NA,NA,NA,NA,NA,NA
D41A ,6/10/2014,10:05,,NA,"Mostly sunny, warm and clear with medium winds (15-16 mph)",NA,NA,NA,NA,NA,4.29,1.37,NA,NA,0.01,NA,314,NA,14025,0.48,1.1,1.3,0.9,NA,0.1,0.19,8.4,26340,98,23,1.8,6.9,36,NA,NA,39452,7.8,NA,20.1,26.2,8,NA,NA,NA,NA,NA,NA
D41A ,7/9/2014,9:30,,NA,partly cloudy and warm with light winds (4-5 mph),NA,NA,NA,NA,NA,4.38,2.65,NA,NA,0.03,NA,296,NA,13663,0.45,1,1.3,1.1,NA,0.1,0.22,8.8,25840,103,23,1.4,6.9,32,NA,NA,40109,7.45,NA,19.7,36.4,7.85,NA,NA,NA,NA,NA,NA
D41A ,8/21/2014,9:45,,NA,"mostly sunny, clear, and warm with a light breeze",NA,2,NA,NA,NA,4.03,1.53,NA,NA,0.05,NA,349,NA,15153,0.31,0.7,0.9,0.4,NA,0.06,0.22,8,28620,90,23,0.6,7,25,NA,NA,43298,7.1,NA,20.4,30.5,7.9,NA,NA,NA,NA,NA,NA
D41A ,9/22/2014,11:05,,mc=0,"Sunny, hazy and warm with light winds",NA,8,NA,NA,NA,3.05,0.78,NA,NA,0.02,NA,316,NA,14469,0.36,1.2,1.2,0.2,NA,0.12,0.12,6.8,27740,41,8,0.4,7.9,56,NA,NA,41616,6.9,NA,21.5,12.4,7.8,NA,NA,NA,NA,NA,NA
D41A ,10/7/2014,10:05,,NA,"Partly cloudy, warm, with light winds (5-6 mph)",NA,NA,NA,NA,NA,2.55,1.07,NA,NA,0.02,NA,298,NA,14867,0.33,0.9,1,0.4,NA,0.11,0.14,6.7,26780,57,14,0.6,8.3,52,NA,NA,41667,6.85,NA,21.1,18.1,8.05,NA,NA,NA,NA,NA,NA
D41A ,11/18/2014,9:05,,NA,Overcast and cool with strong winds (14-17 mph),NA,NA,NA,NA,NA,1.2,1.56,NA,NA,0.05,NA,268,NA,13561,0.39,1,1.1,0.3,NA,0.1,0.12,8.7,24060,71,15,0.4,8.4,40,NA,NA,38230,8.05,NA,15.8,4.9,8,NA,NA,NA,NA,NA,NA
D41A ,12/19/2014,8:50,,NA,Rain and medium winds (5-10 mph),NA,NA,NA,NA,NA,0.69,1.9,NA,NA,0.1,NA,183,NA,8352,0.4,1.7,1.8,0.3,NA,0.07,0.18,11.7,14810,92,17,0.8,9.8,32,NA,NA,24492,8.6,NA,13.61,47.4,7.78,NA,NA,NA,NA,NA,NA
D41A ,1/21/2015,11:50,,NA,"sunny and clear, no wind",NA,NA,NA,NA,NA,0.9,1.29,NA,NA,0.11,NA,262,NA,12468,0.39,1,1,0.4,NA,0.07,0.13,8.1,22320,57,19,0.7,9.1,50,NA,NA,35038,8.05,NA,12.7,18.4,7.9,NA,NA,NA,NA,NA,NA
D41A ,2/18/2015,11:00,,NA,"overcast, cool, light wind (2-3 mph)",NA,NA,NA,NA,NA,2.56,0.43,NA,NA,0.14,NA,218,NA,9853,0.44,1.2,1.2,0.4,NA,0.08,0.11,9.9,19180,38,10,0.6,8.9,92,NA,NA,28831,8.25,NA,14.9,6.6,7.85,NA,NA,NA,NA,NA,NA
D41A ,3/18/2015,10:00,,NA,Partly cloudy and cool with light winds (4-5 mph),NA,NA,NA,NA,NA,2.19,0.59,NA,NA,0.06,NA,266,NA,12640,0.28,1,1.1,0.5,NA,0.06,0.11,6.4,22920,62,14,0.7,8.5,80,NA,NA,36175,8.1,NA,16.1,9.4,8.1,NA,NA,NA,NA,NA,NA
D41A ,4/15/2015,8:35,,NA,"mostly sunny and cool, with light wind (8-10 mph)",NA,NA,NA,NA,NA,3.1,1.01,NA,NA,0.06,NA,274,NA,13110,0.28,1,1.1,0.4,NA,0.06,0.13,24.9,24060,50,13,0.6,6.8,48,NA,NA,37885,8,NA,15.6,15.7,7.9,NA,NA,NA,NA,NA,NA
D41A ,5/18/2015,13:05,,NA,cloudy and cool with med. Wind,NA,14,NA,NA,NA,4.68,1.5,NA,NA,0.08,NA,328,NA,14210,0.41,ND,0.8,0.3,NA,0.09,0.19,7.6,26420,102,29,0.8,7.7,28,NA,NA,40425,7.65,NA,17.6,41.1,7.9,NA,NA,NA,NA,NA,NA
D41A ,6/12/2015,9:00,,NA,"sunny, clear, and warm",NA,NA,NA,NA,NA,4.1,0.89,NA,NA,0.08,NA,315,NA,14410,0.46,0.8,1.1,0.4,NA,0.1,0.17,7.2,26220,62,12,0.7,7,34,NA,NA,39759,7.45,NA,20.2,25.9,7.8,NA,NA,NA,NA,NA,NA
D41A ,7/14/2015,12:15,,NA,"clear, sunny, and very windy ",NA,18,NA,NA,NA,3.55,2,NA,NA,0.06,NA,343,NA,15340,0.43,1.1,1.3,0.5,NA,0.12,0.22,7.3,27840,127,31,0.8,10,30,NA,NA,42934,6.9,NA,21.8,40.5,7.8,NA,NA,NA,NA,NA,NA
D41A ,8/11/2015,9:55,,NA,Partly cloudy and warm with medium winds,83.8,15,NA,NA,NA,4.19,2.29,NA,NA,0.04,NA,309,NA,14884,0.23,1,1.3,0.4,NA,0.06,0.24,6.5,27040,150,36,0.9,7.1,20,1,NA,41355,7,NA,21.7,69.3,7.9,NA,NA,NA,NA,NA,NA
D41A ,9/24/2015,9:15,,NA,"sunny, calm, partly cloudy",NA,NA,NA,NA,NA,2.1,0.63,NA,NA,0.03,NA,327,NA,15000,0.27,1,1.1,0.4,NA,0.08,0.13,8.3,28260,42,10,0.5,8.9,52,1,NA,40983,7.1,NA,20.23,17.8,7.92,NA,NA,NA,NA,NA,NA
D41A ,10/23/2015,8:20,,NA,"partly cloudy and cool, light winds",NA,NA,NA,NA,NA,1.58,ND,NA,NA,0.02,NA,304,NA,14860,0.31,0.8,0.9,0.4,NA,0.09,0.12,4.6,28580,23,6,0.6,8,100,1,NA,40535,7.3,NA,19.8,5.4,8,NA,NA,NA,NA,NA,NA
D41A ,11/6/2015,8:45,,NA,"sunny, light winds",50,NA,NA,NA,NA,1.17,ND,NA,NA,0.03,NA,287,NA,14127,0.36,1.3,1,0.5,NA,0.09,0.11,5.3,26580,28,6,0.5,8,48,1,NA,39291,7.6,NA,16.45,7.3,7.79,NA,NA,NA,NA,NA,NA
D41A ,12/8/2015,9:50,,NA,foggy and cool with light winds (7-8 mph),NA,NA,NA,NA,NA,1.69,ND,NA,NA,0.09,NA,311,NA,14522,0.36,0.9,0.9,0.4,NA,0.09,0.12,6.3,26080,30,6,0.7,9.1,76,1,NA,40054,8.4,NA,12.2,12.1,7.8,NA,NA,NA,NA,NA,NA
D41A ,1/8/2016,9:55,,NA,Overcast and cool with light winds,NA,6,NA,NA,NA,1.26,ND,NA,NA,0.13,NA,277,NA,12700,0.43,1.3,1.5,0.3,NA,0.07,0.1,6.6,24020,26,6,0.6,9.2,72,1,NA,35980,9.35,NA,10,11.7,7.85,NA,NA,NA,NA,NA,NA
D41A ,2/8/2016,11:45,,NA,"mostly sunny, cool, winds ~15mph",NA,NA,NA,NA,NA,1.79,1.57,NA,NA,0.11,NA,206,NA,9714,0.41,1.4,1.6,0.4,NA,0.06,0.14,10.3,17460,111,18,0.7,9.2,32,1,NA,27870,8.7,NA,12.5,44.2,7.9,NA,NA,NA,NA,NA,NA
D41A ,3/8/2016,10:20,,NA,overcast and warm with light winds ~ 4mph,NA,NA,NA,NA,NA,3.61,0.93,NA,NA,0.06,NA,214,NA,9760,0.33,1.3,1.4,0.4,NA,0.05,0.12,10.8,18060,45,8,0.8,8.1,48,1,NA,25594,8.55,NA,14.9,19.4,8,NA,NA,NA,NA,NA,NA
D41A ,4/19/2016,9:55,,NA,"partly cloudy, sunny, cool",NA,NA,NA,NA,NA,2.46,0.58,NA,NA,0.06,NA,197,NA,9240,0.18,1.2,1.3,0.3,NA,0.04,0.09,10.6,17360,19,5,0.5,6.6,100,1,NA,27046,8.15,NA,17.88,5.4,7.95,NA,NA,NA,NA,NA,NA
D41A ,5/17/2016,9:10,,NA,"sunny, clear, warm",NA,NA,NA,NA,NA,2.47,0.54,NA,NA,0.09,NA,230,NA,10904,0.24,1,1.1,0.4,NA,0.06,0.13,9.8,20340,42,8,0.7,10,66,1,NA,30797,8,NA,18.88,19.3,7.83,NA,NA,NA,NA,NA,NA
D41A ,6/15/2016,8:20,,NA,"~57degF, wind ~ 15mph, mostly sunny",NA,NA,NA,NA,NA,2.43,1.9,NA,NA,0.08,NA,264,NA,12303,0.16,0.8,1,0.4,NA,0.05,0.18,7.1,22900,139,25,0.8,3.5,20,1,NA,34713,8.02,NA,18.01,48,7.9,NA,NA,NA,NA,NA,NA
D41A ,7/15/2016,9:20,,NA,"cloudy, ~57F, winds ~ 11 mph",NA,NA,NA,NA,NA,2.5,0.88,NA,NA,0.05,NA,264,NA,12342,0.32,0.6,0.7,0.6,NA,0.09,0.17,8.6,23220,69,13,0.8,9.7,40,1,NA,35571,7.74,NA,19.72,28.9,7.97,NA,NA,NA,NA,NA,NA
D41A ,8/12/2016,8:25,,NA,~57F mostly cloudy <5mph wind,NA,NA,NA,NA,NA,1.63,0.62,NA,NA,0.07,NA,257,NA,12475,0.39,0.6,0.6,0.8,NA,0.11,0.22,8.6,23740,39,8,1,10,52,1,NA,36368,7.76,NA,19.18,20.9,7.9,NA,NA,NA,NA,NA,NA
D41A ,9/14/2016,10:00,,NA,"sunny, clear, cool, winds less than 5 mph",63,NA,NA,NA,NA,1.06,0.56,NA,NA,0.05,NA,306,NA,13796,0.37,0.6,0.7,0.5,NA,0.12,0.23,6.3,25760,31,7,0.6,10.5,56,1,NA,39146,7.88,NA,18.74,22.7,7.84,NA,NA,NA,NA,NA,NA
D41A ,10/26/2016,9:35,,NA,"clear, cool, winds < 10 mph",62,NA,NA,NA,NA,2.53,0.52,NA,NA,0.03,NA,307,NA,14152,0.34,0.5,0.5,0.3,NA,0.13,0.23,8.5,26380,53,15,0.5,11.4,40,1,NA,39070,7.96,NA,16.66,20.5,7.87,NA,NA,NA,NA,NA,NA
D41A ,11/9/2016,8:35,,NA,"Partly cloudy, small waves",59.7,5.4,NA,NA,NA,1.16,ND,NA,NA,0.08,NA,261,NA,12330,ND,0.5,0.5,0.6,NA,0.09,0.2,7.6,25180,22,4,0.7,10.8,92,1,NA,36278,7.92,NA,17.12,8.1,7.78,NA,NA,NA,NA,NA,NA
D41A ,12/13/2016,10:10,,NA,"Overcast, ripples to small waves, no rain",48.6,17.9,NA,NA,NA,1.63,0.91,NA,NA,0.11,NA,273,NA,12428,0.41,0.6,0.6,0.4,NA,0.09,0.35,8.5,31320,64,18,0.6,12.5,56,1,NA,35656,8.7,NA,11.81,24.6,7.74,NA,NA,NA,NA,NA,NA
D41A ,1/11/2017,9:55,,NA,"Cloudy sky, small waves, no rain",51.4,14.8,NA,NA,NA,1.03,1.06,NA,NA,0.14,NA,50,NA,1780,0.43,2.5,2.6,0.3,NA,0.08,0.12,16.7,4564,65,8,0.5,13.8,20,1,NA,4338,10.6,NA,9.92,50.2,7.71,11265,10.38,NA,10.25,54.8,7.73
D41A ,2/10/2017,10:25,,NA,"Partly cloudy, ripples to small waves, no rain",54.7,5.6,NA,NA,NA,2.18,2.57,NA,NA,0.1,NA,28,NA,656,0.49,3.4,3.7,0.2,NA,0.1,0.17,16.9,1406,72,5,0.4,13,16,1,NA,2478,9.85,NA,12.31,74.1,7.58,2568,9.83,NA,12.32,78.2,7.59
D41A ,3/10/2017,9:05,,NA,"Overcast, no waves, no rain",55.9,5.1,NA,NA,NA,1.77,1.74,NA,NA,0.08,NA,59,NA,2220,0.35,1.5,1.7,0.1,NA,0.07,0.11,15.4,4508,82,13,0.3,11,24,1,NA,7754,9.61,NA,12.31,56.8,7.57,7768,9.59,NA,12.26,59.9,7.57
D41A ,4/7/2017,10:10,,NA,"Cloudy, ripples to small waves with no white caps",49.8,3.3,NA,NA,NA,4.31,2.71,NA,NA,0.07,NA,98,NA,4350,0.25,0.8,0.8,0.2,NA,0.07,0.11,11.1,8580,99,22,0.3,9.7,28,1,NA,14217,9.11,NA,14.04,57.6,7.75,16372,9,NA,13.93,61.7,7.72
D41A ,5/24/2017,10:30,,NA,"Partly Cloudy, Moderate waves with few white caps",51.8,29,NA,NA,NA,2.31,2.33,NA,NA,0.06,NA,146,NA,6298,0.22,0.9,1.1,0.2,NA,0.07,0.13,11,12250,117,22,0.3,11,28,1,NA,19660,8.31,NA,17.88,50.8,7.72,19482,8.31,NA,17.86,91.7,7.73
D41A ,6/21/2017,10:25,,NA,sunny,58.5,21.9,NA,NA,NA,3.13,1.27,NA,NA,0.05,NA,205,NA,9560,0.29,0.7,0.7,ND,NA,0.08,0.12,9.4,18520,79,15,0.2,11.2,52,1,NA,28197,8.05,NA,18.8,38.5,7.75,28185,8.02,NA,18.81,41.9,7.75
D41A ,7/24/2017,12:50,,NA,Large waves with frequent white caps,61.3,24.4,NA,NA,NA,4.01,4.03,NA,NA,0.13,NA,243,NA,11296,0.3,ND,0.5,0.5,NA,0.11,0.25,7.8,22040,218,45,0.6,10.6,12,1,NA,33446,7.73,NA,20.29,107.2,7.79,33449,7.71,NA,20.29,108.4,7.79
D41A ,8/21/2017,11:30,,NA,"Foggy, moderate waves with few white caps",63.5,12.5,NA,NA,NA,1.91,1.64,NA,NA,0.11,NA,258,NA,12575,0.32,0.8,0.8,0.2,NA,0.1,0.13,6.5,24720,103,19,0.3,11,32,1,NA,34555,7.63,NA,19.77,42.7,8.16,35548,7.61,NA,19.77,48.8,8.16
D41A ,9/19/2017,10:40,,two filters accidentally used for the DOC sample,"Partly cloudy, ripples to small waves, no rain",62.2,9.4,NA,NA,NA,4.5,4.12,NA,NA,0.07,NA,241,NA,10910,0.32,0.5,0.5,0.1,NA,0.1,0.1,8.6,21180,53,9,0.3,8.1,44,1,NA,31456,8.01,NA,19.8,38.7,7.84,31459,8,NA,19.76,54,7.85
D41A ,10/16/2017,10:00,,smoky due to fires,"Overcast/partly cloudy, ripples to small waves, no rain",59,2,NA,NA,NA,1.33,0.5,NA,NA,0.09,NA,230,NA,11104,0.33,0.6,0.7,0.1,NA,0.1,0.1,8.3,21120,27,5,0.3,11.8,36,1,NA,32444,7.91,NA,16.95,16.6,7.8,32484,7.86,NA,16.79,25.3,7.81
D41A ,11/17/2017,11:10,,NA,"Sunny, ripples to small waves with no white caps",53.2,3.2,NA,NA,NA,1.23,0.54,NA,NA,0.13,NA,276,NA,12304,0.37,0.6,0.6,0.1,NA,0.09,0.11,9.3,22380,38,8,0.3,12.5,44,1,NA,35357,8.23,NA,14.61,20.5,7.81,35406,8.18,NA,14.47,27.5,7.81
D41A ,12/15/2017,8:40,,NA,"Foggy, Ripples to small waves with no white caps",43.7,3.5,NA,NA,NA,1.68,0.7,NA,NA,0.13,NA,275,NA,12970,0.38,0.7,0.8,0.1,NA,0.09,0.12,8,24740,56,10,0.4,11.6,56,1,NA,36924,8.55,NA,11.45,28.4,7.87,36938,8.53,NA,11.44,28.7,7.87
D41A ,1/16/2018,10:45,,NA,"Overcast, Ripples to small waves with no white caps",53.4,6.9,NA,NA,NA,1.33,0.58,NA,NA,0.16,NA,238,NA,11250,0.45,0.8,0.9,ND,NA,0.08,0.11,9.6,21140,60,12,0.3,12.2,48,1,NA,32491,9.08,NA,11.29,23,7.82,32496,9.07,NA,11.28,23.8,7.82
D41A ,2/13/2018,10:00,,NA,"Sunny, moderate waves with few white caps",54,6.5,NA,NA,NA,2.76,1.17,NA,NA,0.1,NA,260,NA,11500,0.44,0.8,0.8,0.1,NA,0.08,0.09,9.7,21340,39,8,0.3,11.3,52,1,NA,33158,8.87,NA,12.22,15.3,7.88,33197,8.88,NA,12.18,17,7.88
D41A ,3/16/2018,10:55,,started hailing during post tow,"Cloudy, ripples to small waves w/ no white caps, medium rain",48.4,15.4,NA,NA,NA,2.49,1.19,NA,NA,0.1,NA,237,NA,11250,0.42,0.8,0.9,0.2,NA,0.08,0.1,8.5,21660,68,17,0.3,12.1,52,1,NA,32737,8.93,NA,12.41,30.1,7.89,32774,8.98,NA,12.39,35,7.93
D41A ,4/16/2018,11:40,,NA,"Partly cloudy, ripples to small waves with no white caps",51.6,17,NA,NA,NA,7.25,1.82,NA,NA,0.06,NA,121,NA,5290,0.27,1.5,1.7,ND,NA,0.06,0.12,10.1,10190,77,15,0.4,8.8,40,1,NA,16781,9.09,NA,14.98,47.3,7.91,16759,9.09,NA,14.99,61.3,7.91
D41A ,5/12/2018,9:30,,NA,"Sunny, large waves with frequent white caps, and no rain",58.5,24.1,NA,NA,NA,3.07,0.76,NA,NA,0.03,NA,221,NA,10000,0.28,0.9,0.9,0.2,NA,0.07,0.08,8.3,19500,24,5,0.4,11,96,1,NA,29676,8.18,NA,17.55,9.1,7.83,29632,8.18,NA,17.57,9.2,7.84
D41A ,6/12/2018,11:05,,Fluorescence is high but no blooms visible at surface,"Cloudy, Ripples to small waves with no white caps, no rain",66.7,15.2,NA,NA,NA,4.64,0.56,NA,NA,0.02,NA,241,NA,12000,0.36,0.8,0.8,0.2,NA,0.1,0.14,7.8,21880,74,17,0.3,10.7,44,1,NA,33086,8.19,NA,19.69,28.1,7.85,33094,8.17,NA,19.63,35.4,7.86
D41A ,7/12/2018,12:15,,NA,"Partly cloudy skies, Moderate waves with few white caps, No rain",61.5,21.6,NA,NA,NA,3.03,1.54,NA,NA,0.1,NA,281,NA,13200,0.39,0.6,0.7,0.2,NA,0.11,0.15,5.4,26000,75,17,0.3,8.2,44,1,NA,37400,7.45,NA,20.55,36.1,7.86,37507,7.46,NA,20.49,39.1,7.86
D41A ,8/9/2018,10:25,,NA,"Overcast, Ripples to small waves with no white caps, No rain",59.7,6,NA,NA,NA,2.02,0.82,NA,NA,0.08,NA,298,NA,13100,0.39,0.7,0.8,0.1,NA,0.12,0.16,7.6,25300,53,13,0.3,7.7,44,1,NA,37123,7.82,NA,19.16,32,7.86,37129,7.81,NA,19.1,41.1,7.87
D41A ,9/20/2018,9:50,,NA,"Sunny Skies, Ripples to small waves with no white caps, No Rain",63.5,11.6,NA,NA,NA,2.11,ND,NA,NA,0.05,NA,281,NA,12800,0.37,0.7,0.7,0.13,NA,0.112,0.122,6,24000,26,6,0.252,8.2,72,1,NA,36551,7.88,NA,19.04,10.1,7.8,36550,7.86,NA,18.95,11.5,7.8
D41A ,10/19/2018,8:45,,NA,"Sunny, ripples to small waves with no white caps",52.2,6.2,NA,NA,NA,2.72,0.9,NA,NA,ND,NA,296,NA,13800,0.315,0.5,0.6,0.1,NA,0.098,0.112,6.1,26500,23,6,0.187,8.1,92,1,NA,38400,8.01,NA,17.5,8.1,7.6,38628,8.01,NA,17.5,7.4,7.64
D41A ,11/21/2018,12:20,,"Run cancelled earlier in the month due to very unhealthy to hazardous air quality index, Run completed on CDFW Vessel Scrutiny.","Foggy, ripples to small waves with no white caps, light rain",59,8,NA,NA,NA,1.74,ND,NA,NA,0.085,NA,297,NA,14500,0.323,0.5,0.5,ND,NA,0.088,0.09,5.22,27200,28,6,0.236,11.2,60,1,NA,40830,7.84,NA,13.11,7.5,7.73,40862,7.82,NA,13.08,9.2,7.73
D41A ,12/19/2018,8:30,,NA,"Overcast, Ripples to small waves with no white caps, No rain",52,5,NA,NA,NA,1.09,1.5,NA,NA,0.127,NA,275,NA,12600,0.367,0.5,0.5,ND,NA,0.08,0.097,6.44,23100,50,9,0.314,11.5,60,1,NA,36204,8.58,NA,12.59,15,7.72,36230,8.5,NA,12.59,17.5,7.73
